kapanewon,sektor_usaha,skala_usaha,omset_per_bulan,tenaga_kerja_total,tenaga_kerja_laki,tenaga_kerja_perempuan,punya_whatsapp,punya_instagram,punya_website,digital_score,is_go_online
Pakem,Perdagangan,Mikro_Lv1,4207724,3,1,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4374044,3,1,2,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,4309441,1,1,0,1,1,0,2,1
Sleman,Jasa,Mikro_Lv2,5505765,1,1,0,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4369807,3,2,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,1859898,2,1,1,1,0,0,1,0
Berbah,Perdagangan,Mikro_Lv1,2217092,4,2,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4530424,4,2,2,0,0,0,0,0
Ngemplak,Agribisnis,Mikro_Lv2,6493932,1,1,0,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,4826461,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4217245,1,0,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,1986162,1,1,0,1,0,0,1,0
Cangkringan,Perdagangan,Mikro_Lv1,3572644,3,2,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,2376342,1,1,0,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,2622270,3,1,2,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,4266469,3,2,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,3581072,3,2,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2526046,1,0,1,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,4359970,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2121750,1,0,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,3544699,3,1,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv2,9305041,6,3,3,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,813654,2,1,1,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,1810929,3,2,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2592174,2,1,1,1,0,0,1,0
Berbah,Perdagangan,Mikro_Lv1,754531,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,4693211,4,2,2,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,2514665,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,4628617,3,2,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,3914804,2,1,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv2,5694961,6,4,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2639123,1,1,0,0,0,0,0,0
Minggir,Jasa,Mikro_Lv5,92137926,13,7,6,1,1,0,2,1
Pakem,Perdagangan,Mikro_Lv1,657438,1,0,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1065972,4,2,2,1,0,0,1,0
Mlati,Jasa,Mikro_Lv2,5468648,6,3,3,1,0,0,1,0
Gamping,Jasa,Mikro_Lv2,7029613,6,3,3,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv2,8478123,6,3,3,0,0,0,0,0
Kalasan,Agribisnis,Mikro_Lv2,6301775,1,1,0,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,3733325,3,2,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,1449511,1,1,0,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv2,7198635,5,2,3,0,0,0,0,0
Tempel,Agribisnis,Mikro_Lv1,4393973,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,965802,4,2,2,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,4667510,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3605472,2,1,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,1832736,1,1,0,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3142969,3,2,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,2502507,3,2,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv2,7196251,6,3,3,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,4105052,3,1,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,2840967,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,1103747,1,1,0,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,4870525,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,2815399,3,1,2,1,0,0,1,0
Depok,Agribisnis,Mikro_Lv1,4573019,2,1,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv2,6281979,6,3,3,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,556682,1,1,0,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,2535575,1,0,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,2155531,2,1,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv2,8458842,1,0,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,2293834,2,1,1,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv2,6624937,1,1,0,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,711540,2,1,1,1,1,0,2,1
Gamping,Perdagangan,Mikro_Lv1,2906056,1,1,0,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3513002,3,1,2,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,2574135,1,0,1,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,3445537,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,3996091,1,1,0,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,820109,1,0,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,3096500,4,2,2,1,0,0,1,0
Ngaglik,Agribisnis,Mikro_Lv1,4006441,3,2,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,809061,3,2,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,633099,4,2,2,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,3470525,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3653716,4,2,2,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,4411927,1,1,0,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv1,2433308,2,1,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv2,8698628,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,4185507,2,1,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,3717071,3,2,1,1,0,0,1,0
Turi,Jasa,Mikro_Lv1,2685256,3,2,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,813419,3,2,1,1,1,0,2,1
Berbah,Agribisnis,Mikro_Lv1,3320507,3,1,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2700205,2,1,1,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,4648731,2,1,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,4891432,1,0,1,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,3735356,3,1,2,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,4267632,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,928963,2,1,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,3627736,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv2,9504888,3,1,2,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,4690613,3,2,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,2642714,3,1,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,3664068,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1738984,4,2,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,4635060,2,1,1,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,4965753,2,1,1,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv1,2736711,2,1,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,2148868,4,2,2,0,0,0,0,0
Pakem,Jasa,Mikro_Lv2,9675772,4,2,2,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,1964686,3,1,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3390653,4,2,2,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,1119220,1,1,0,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3685241,3,1,2,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,1533809,2,1,1,1,1,0,2,1
Seyegan,Perdagangan,Mikro_Lv1,2169202,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,1858585,3,1,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2278557,3,2,1,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,2225200,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,1309046,4,2,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv2,6039540,5,3,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4261082,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4644670,4,2,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,529570,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1175918,2,1,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,1750283,4,2,2,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,1707108,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,2346081,3,1,2,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,2895217,1,1,0,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,1647779,1,0,1,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,1358418,4,2,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,3438432,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv2,5172692,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3663869,1,0,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,1198142,4,2,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,813224,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,4370376,1,1,0,1,1,0,2,1
Ngemplak,Perdagangan,Mikro_Lv1,3144149,1,1,0,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,4968822,2,1,1,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv1,3659524,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3670028,1,1,0,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2653588,2,1,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,2324154,4,2,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2192789,3,1,2,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv1,3780610,1,1,0,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3852999,4,2,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,1055281,1,1,0,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,4614383,4,2,2,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv2,5807798,2,1,1,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv2,6796475,1,1,0,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,688876,3,1,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,1490890,1,1,0,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,2322584,3,1,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2954290,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,4676183,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv2,7959412,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2399755,4,2,2,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,3801662,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1051665,1,1,0,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,4056027,2,1,1,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,4360860,1,0,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,2430696,2,1,1,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,2045413,4,2,2,0,0,0,0,0
Minggir,Jasa,Mikro_Lv2,8421568,6,3,3,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv1,1809091,4,2,2,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,4316494,1,1,0,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,2715134,1,1,0,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,1747652,1,0,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,2695986,1,0,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,4463621,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,3910432,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4429397,1,1,0,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,3738544,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2339366,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2311584,2,1,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,3876123,1,0,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv4,37272842,6,3,3,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,2726362,4,2,2,0,0,0,0,0
Turi,Agribisnis,Mikro_Lv1,4332767,1,1,0,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4485711,1,0,1,1,0,0,1,0
Moyudan,Agribisnis,Mikro_Lv1,3218355,3,1,2,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,3107243,4,2,2,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,4230870,1,0,1,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,1524017,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,1788040,4,2,2,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,4386044,3,2,1,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,2713658,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,4065567,2,1,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv2,5183863,6,3,3,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,2091763,2,1,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4610445,3,2,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4764746,3,1,2,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,2915732,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2493873,4,2,2,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,1350281,3,2,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,4791490,3,2,1,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,4178589,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv2,6350162,2,1,1,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,2012618,3,2,1,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,3784734,2,1,1,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,1174451,2,1,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,1903717,1,1,0,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv2,5086967,5,3,2,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv1,4525045,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,573106,4,2,2,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,2175042,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,812362,1,1,0,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv1,4017606,4,2,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,4640861,3,1,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,975710,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv3,22941860,5,2,3,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,1828752,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3610984,3,2,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,1174608,2,1,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,4521119,2,1,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,923801,4,2,2,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,4940826,2,1,1,1,0,0,1,0
Berbah,Perdagangan,Mikro_Lv1,4852708,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2383089,3,2,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4701965,2,1,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,3155794,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4844666,1,1,0,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,1361129,4,2,2,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,885468,2,1,1,1,0,0,1,0
Godean,Agribisnis,Mikro_Lv1,1822168,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2870763,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv2,9291033,6,4,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3706084,3,2,1,1,0,0,1,0
Pakem,Jasa,Mikro_Lv1,916918,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4948761,3,2,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,780202,3,2,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,2421788,1,1,0,0,0,0,0,0
Seyegan,Agribisnis,Mikro_Lv1,4419980,3,1,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4717653,1,0,1,1,0,0,1,0
Turi,Jasa,Mikro_Lv1,4757500,3,1,2,1,0,0,1,0
Ngemplak,Agribisnis,Mikro_Lv1,1963232,1,0,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,4165100,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3300521,2,1,1,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,4373723,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,4345932,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1943478,2,1,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,4629484,4,2,2,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,4441651,1,0,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,4775908,3,1,2,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,2746384,2,1,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,1626250,1,0,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,1610020,1,1,0,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,2274348,3,2,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,2123614,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4282732,1,0,1,1,0,0,1,0
Cangkringan,Perdagangan,Mikro_Lv1,4111493,3,1,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,720075,2,1,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,681514,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,692407,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2984154,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2134580,1,1,0,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,1279933,3,1,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,1723411,3,1,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4871104,1,1,0,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,3849159,4,2,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,718299,1,1,0,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,1505510,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3316780,3,1,2,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,3972725,1,0,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,4177119,4,2,2,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,3461046,3,2,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,507293,3,2,1,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,1664608,2,1,1,1,1,0,2,1
Sleman,Jasa,Mikro_Lv2,9258637,5,3,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,1999909,3,2,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,951698,1,1,0,1,0,0,1,0
Cangkringan,Perdagangan,Mikro_Lv1,1333420,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4362473,1,1,0,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,501755,1,0,1,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,4405892,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,2787138,3,2,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv2,5167115,1,1,0,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv2,9865268,5,3,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,4552500,2,1,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,509554,3,1,2,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv1,559617,3,2,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4675988,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,1194102,1,0,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2987963,1,0,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4607826,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,4097770,3,2,1,1,0,0,1,0
Depok,Agribisnis,Mikro_Lv1,4382707,4,2,2,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,978955,3,1,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,552934,3,2,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2323899,3,2,1,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,4568225,1,1,0,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,4177357,1,1,0,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,3006147,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3295323,1,1,0,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv2,6189135,5,3,2,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv1,3493909,4,2,2,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,2059191,4,2,2,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,3307527,4,2,2,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,2365601,4,2,2,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,3714651,3,2,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,640631,1,0,1,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,2263787,1,0,1,1,1,0,2,1
Prambanan,Agribisnis,Mikro_Lv1,1472473,2,1,1,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,1910916,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2292892,1,1,0,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3016306,4,2,2,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,4789794,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3374341,3,2,1,1,0,0,1,0
Ngaglik,Agribisnis,Mikro_Lv1,1022962,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,4911298,1,1,0,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,2784540,2,1,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,4381999,2,1,1,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv2,6714591,1,1,0,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3532891,4,2,2,1,0,0,1,0
Turi,Agribisnis,Mikro_Lv2,9202318,2,1,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,3855676,3,2,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3291327,2,1,1,1,0,0,1,0
Minggir,Agribisnis,Mikro_Lv1,752572,4,2,2,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,1870987,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4753788,3,2,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,2134916,3,1,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv2,5703543,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,4167931,4,2,2,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv1,1705321,4,2,2,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,941575,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv2,9823408,4,2,2,1,1,0,2,1
Ngemplak,Agribisnis,Mikro_Lv1,1025002,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv2,7376807,5,3,2,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,977900,3,2,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,1794980,1,1,0,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv2,7542902,6,3,3,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,3116254,3,2,1,1,1,0,2,1
Berbah,Agribisnis,Mikro_Lv1,3161234,2,1,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,2480285,1,0,1,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,1848668,1,1,0,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,3549849,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,779088,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,2553398,1,1,0,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,866099,3,2,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,793441,3,2,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,1094173,4,2,2,1,1,0,2,1
Pakem,Jasa,Mikro_Lv4,33274176,9,4,5,1,1,0,2,1
Sleman,Jasa,Mikro_Lv1,1421883,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3011076,2,1,1,0,0,0,0,0
Seyegan,Agribisnis,Mikro_Lv1,1455288,3,2,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,4039961,2,1,1,0,0,0,0,0
