kapanewon,sektor_usaha,skala_usaha,omset_per_bulan,tenaga_kerja_total,tenaga_kerja_laki,tenaga_kerja_perempuan,punya_whatsapp,punya_instagram,punya_website,digital_score,is_go_online
Moyudan,Jasa,Mikro_Lv2,7937502,2,1,1,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,3289451,2,1,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv3,15759832,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,1367089,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,2009414,4,2,2,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,1562266,3,2,1,1,1,0,2,1
Minggir,Perdagangan,Mikro_Lv1,432795,3,2,1,1,1,1,3,1
Tempel,Perdagangan,Mikro_Lv1,4170076,1,0,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,3072263,3,1,2,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv1,4188950,3,1,2,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,3531808,4,2,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2501395,2,1,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,4204789,3,2,1,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,3121958,2,1,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2230306,3,2,1,1,1,0,2,1
Godean,Jasa,Mikro_Lv1,2811910,1,1,0,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,2419657,1,0,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,438598,2,1,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv2,9203251,6,4,2,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,1993643,1,0,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,4852088,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4297278,3,2,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,119786,1,1,0,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3616098,1,0,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv2,8452933,4,2,2,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,2786832,1,1,0,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,1352518,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,3771225,3,2,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2290869,3,2,1,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv1,4665233,1,1,0,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,775411,2,1,1,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,2825119,3,1,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,3187515,1,1,0,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,1218296,1,1,0,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3638556,1,1,0,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv2,6943955,1,1,0,1,1,1,3,1
Berbah,Jasa,Mikro_Lv1,3845864,4,2,2,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv1,1772907,4,2,2,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,4554,2,1,1,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,1746772,2,1,1,1,1,0,2,1
Turi,Perdagangan,Mikro_Lv1,4527009,3,2,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,1576658,3,2,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4929572,1,0,1,1,0,0,1,0
Cangkringan,Jasa,Mikro_Lv1,777277,2,1,1,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv2,9317254,3,2,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4662995,2,1,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,1309105,3,2,1,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,4749224,2,1,1,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv1,1471662,1,0,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2600798,3,1,2,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,1854711,2,1,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,1717435,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3507842,1,1,0,1,1,0,2,1
Kalasan,Perdagangan,Mikro_Lv1,752746,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,539439,3,2,1,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,846299,2,1,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,1493352,2,1,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,3264369,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,669419,3,2,1,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv2,7592177,3,1,2,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,430703,1,1,0,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,1950078,3,1,2,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,791893,4,2,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,1133058,1,0,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv2,9776365,2,1,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4257063,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1192508,4,2,2,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,438804,2,1,1,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,4499155,2,1,1,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv5,55775469,9,5,4,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,4492774,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,575606,3,2,1,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,4423318,3,2,1,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,249699,4,2,2,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,2592224,2,1,1,0,0,0,0,0
Seyegan,Agribisnis,Mikro_Lv1,2652256,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,1475172,3,1,2,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv1,796434,3,2,1,1,1,0,2,1
Seyegan,Perdagangan,Mikro_Lv1,4155313,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,1706358,1,1,0,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,527956,1,1,0,1,0,0,1,0
Moyudan,Agribisnis,Mikro_Lv1,3223680,2,1,1,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,3561650,1,1,0,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,3823448,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4544420,4,2,2,1,0,0,1,0
Minggir,Perdagangan,Mikro_Lv1,2162417,3,1,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,997575,1,0,1,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,3937885,2,1,1,1,1,0,2,1
Seyegan,Perdagangan,Mikro_Lv1,1264330,2,1,1,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,1416130,1,0,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv2,8680949,1,1,0,1,1,0,2,1
Godean,Jasa,Mikro_Lv2,5748658,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,264336,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,3705471,1,1,0,1,1,0,2,1
Sleman,Jasa,Mikro_Lv1,1954536,1,1,0,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv3,22136455,4,2,2,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,618211,2,1,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,4096151,2,1,1,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,4742817,3,2,1,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv1,2811281,2,1,1,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,4731725,2,1,1,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,914864,1,1,0,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,3256171,3,2,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,1441742,3,2,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,3944330,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2722541,3,1,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3768332,3,2,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1584630,4,2,2,1,1,0,2,1
Turi,Perdagangan,Mikro_Lv1,2481714,2,1,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,852259,3,2,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv2,9336220,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,3730519,3,2,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3385997,3,2,1,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,2344856,4,2,2,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,606619,3,2,1,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv1,2578006,1,0,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,828444,1,0,1,1,1,0,2,1
Sleman,Jasa,Mikro_Lv1,2306978,1,0,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2563398,3,1,2,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,1628932,2,1,1,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,1285251,1,0,1,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,547651,2,1,1,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,1135510,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,1071844,3,1,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,1339156,2,1,1,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv1,1275132,4,2,2,0,0,0,0,0
Seyegan,Agribisnis,Mikro_Lv1,729525,3,2,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv2,6617797,4,2,2,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,1575430,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3901554,2,1,1,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv1,4807771,3,1,2,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,396743,4,2,2,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,2694218,2,1,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv3,13030490,8,4,4,1,1,0,2,1
Berbah,Jasa,Mikro_Lv1,1015607,2,1,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3167422,1,1,0,1,0,0,1,0
Berbah,Perdagangan,Mikro_Lv1,1414919,1,1,0,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,3233849,1,1,0,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,3019163,2,1,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,4186548,2,1,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,2728958,4,2,2,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,3136391,3,1,2,0,0,0,0,0
Ngemplak,Agribisnis,Mikro_Lv2,5325709,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,1394183,3,2,1,1,0,0,1,0
Cangkringan,Perdagangan,Mikro_Lv2,6148820,5,2,3,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv3,17893132,8,4,4,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,1257379,3,1,2,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,247364,4,2,2,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,721180,3,1,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,4485967,1,0,1,1,0,0,1,0
Sleman,Jasa,Mikro_Lv2,7149092,2,1,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,4976581,1,1,0,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,4251242,4,2,2,1,0,0,1,0
Ngemplak,Perdagangan,Mikro_Lv4,45861326,14,8,6,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,1675621,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3143027,3,2,1,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,698735,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,2401719,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,2779653,3,2,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,3720398,3,2,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv4,29408366,13,8,5,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,772871,1,1,0,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,4376552,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv2,7023770,5,2,3,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv4,37332873,6,3,3,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,4395472,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4831205,1,1,0,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,59895,2,1,1,1,1,0,2,1
Seyegan,Perdagangan,Mikro_Lv1,3671436,1,1,0,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,2552605,1,0,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,4290427,3,2,1,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,3580963,1,1,0,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,318629,4,2,2,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,3779445,1,1,0,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,4072839,1,1,0,0,0,0,0,0
Kalasan,Agribisnis,Mikro_Lv1,4792120,2,1,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,993328,3,1,2,1,1,0,2,1
Mlati,Agribisnis,Mikro_Lv1,492461,1,0,1,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv2,8507211,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1315560,1,1,0,1,0,0,1,0
Pakem,Jasa,Mikro_Lv1,3029518,3,2,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,275196,3,2,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,4528951,3,2,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,910966,2,1,1,1,0,0,1,0
Seyegan,Agribisnis,Mikro_Lv1,4916274,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3511672,1,1,0,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,4482459,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3244056,3,2,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,4474988,4,2,2,1,0,0,1,0
Cangkringan,Jasa,Mikro_Lv1,4912276,2,1,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,821258,4,2,2,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,2859319,3,2,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,72353,3,1,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2639202,1,1,0,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,3335756,3,2,1,0,0,0,0,0
Pakem,Agribisnis,Mikro_Lv1,3731985,1,1,0,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1360754,2,1,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,1273452,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4180541,3,2,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,4008373,3,2,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,911300,4,2,2,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv1,2090716,1,0,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,4064026,2,1,1,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,4035463,3,1,2,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,1184018,2,1,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,161711,3,1,2,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv5,74651212,15,8,7,1,1,1,3,1
Godean,Jasa,Mikro_Lv1,3022247,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1446453,3,2,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4278260,3,2,1,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,3285080,3,2,1,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,78871,1,1,0,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv1,2568929,1,1,0,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv3,10874805,7,3,4,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,1212572,3,2,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2472405,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,2217608,1,1,0,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv2,8347424,1,1,0,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,209402,3,2,1,1,1,1,3,1
Gamping,Perdagangan,Mikro_Lv1,2566062,1,1,0,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,3346201,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,199795,2,1,1,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,3673078,1,1,0,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,2076111,3,2,1,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv1,2292326,3,2,1,1,1,0,2,1
Mlati,Jasa,Mikro_Lv1,2130304,1,0,1,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,4504443,2,1,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,2736577,4,2,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1551010,2,1,1,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv2,7370001,6,3,3,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,3321496,4,2,2,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv2,5458696,6,3,3,1,0,0,1,0
Kalasan,Agribisnis,Mikro_Lv1,3284927,3,2,1,1,0,0,1,0
Berbah,Perdagangan,Mikro_Lv1,4128226,1,0,1,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv2,9868752,3,1,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,2206948,4,2,2,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,3854102,3,2,1,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,2744736,1,1,0,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,3416524,3,2,1,1,0,0,1,0
Pakem,Jasa,Mikro_Lv1,4812026,3,2,1,1,0,0,1,0
Cangkringan,Perdagangan,Mikro_Lv1,3089571,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv2,9559097,5,2,3,1,1,0,2,1
Gamping,Perdagangan,Mikro_Lv1,1808745,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv2,8674820,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1744901,3,1,2,1,1,0,2,1
Berbah,Perdagangan,Mikro_Lv1,1645073,3,1,2,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv3,16627690,3,2,1,1,1,0,2,1
Godean,Perdagangan,Mikro_Lv1,4310411,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,4248774,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,3181653,3,2,1,1,1,1,3,1
Seyegan,Jasa,Mikro_Lv1,3675007,3,1,2,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,2815836,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,1027588,3,2,1,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv2,9969261,6,3,3,1,0,0,1,0
Cangkringan,Jasa,Mikro_Lv1,992179,1,0,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,1630688,1,1,0,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,751500,3,2,1,1,0,0,1,0
Turi,Agribisnis,Mikro_Lv1,2977350,1,0,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,3810503,3,1,2,0,0,0,0,0
Turi,Agribisnis,Mikro_Lv2,9445571,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3207580,1,1,0,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,3936396,4,2,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,650970,3,2,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,1244634,3,2,1,1,0,0,1,0
Minggir,Agribisnis,Mikro_Lv1,4903821,3,1,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,1854424,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4337589,4,2,2,1,1,0,2,1
Prambanan,Jasa,Mikro_Lv1,870376,3,2,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,1157235,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4050215,3,2,1,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,1965776,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv2,7087444,3,1,2,1,1,0,2,1
Mlati,Jasa,Mikro_Lv1,384571,1,1,0,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4014466,4,2,2,1,1,0,2,1
Seyegan,Perdagangan,Mikro_Lv1,1177798,3,1,2,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,1150985,3,2,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,3321590,3,2,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,3097250,3,1,2,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,1704733,2,1,1,1,1,0,2,1
Cangkringan,Jasa,Mikro_Lv1,4926754,3,1,2,1,0,0,1,0
Pakem,Jasa,Mikro_Lv2,9954254,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,4596242,3,1,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv2,8750211,5,3,2,0,0,0,0,0
Tempel,Perdagangan,Kecil,773927665,31,18,13,1,1,1,3,1
Godean,Perdagangan,Mikro_Lv1,272930,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv3,10453850,3,2,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4841708,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,964233,3,2,1,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,4896385,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,4314241,4,2,2,1,1,0,2,1
Gamping,Perdagangan,Mikro_Lv1,3386926,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2484346,3,2,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv2,9065250,1,1,0,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2033267,2,1,1,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,2102644,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv2,8058711,4,2,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,4436374,2,1,1,1,1,1,3,1
Tempel,Jasa,Mikro_Lv1,168280,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,1534535,1,0,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2918771,4,2,2,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,2269273,2,1,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,2363256,3,2,1,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,982479,3,1,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2669508,2,1,1,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,2625780,4,2,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv2,6813028,6,3,3,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,2399976,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2238950,1,1,0,1,1,0,2,1
Pakem,Agribisnis,Mikro_Lv1,1852021,1,1,0,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,1010405,4,2,2,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv1,3340470,3,2,1,1,0,0,1,0
Mlati,Agribisnis,Mikro_Lv1,1646470,1,1,0,0,0,0,0,0
Seyegan,Agribisnis,Mikro_Lv1,1264583,3,2,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv2,9842559,4,2,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,4486070,3,2,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,1546376,3,1,2,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,253154,3,1,2,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,993663,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv2,7209007,4,2,2,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,215555,4,2,2,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,103748,4,2,2,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,3072748,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,1726124,4,2,2,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,2053622,3,1,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3696743,3,2,1,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,4874168,1,1,0,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3951619,4,2,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,4426809,3,2,1,1,1,0,2,1
Tempel,Agribisnis,Mikro_Lv1,2725985,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,2216114,4,2,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2752436,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,3743408,4,2,2,1,1,1,3,1
Depok,Jasa,Mikro_Lv1,3764770,3,1,2,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,4601653,4,2,2,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv2,5626945,5,3,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,2720939,4,2,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,4873329,3,1,2,1,1,0,2,1
