kapanewon,sektor_usaha,skala_usaha,omset_per_bulan,omset_pct_dalam_skala,tenaga_kerja_total,tenaga_kerja_laki,tenaga_kerja_perempuan,punya_whatsapp,punya_instagram,punya_website,digital_score,is_go_online
Moyudan,Perdagangan,Mikro_Lv1,4973139,0.994,3,2,1,1,0,0,1,0
Seyegan,Agribisnis,Mikro_Lv1,1447245,0.2105,2,1,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,1333469,0.1852,2,1,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,2611850,0.4693,1,1,0,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,840347,0.0756,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1511484,0.2248,4,2,2,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,2758791,0.502,4,2,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,3424704,0.6499,1,0,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,3339343,0.631,4,2,2,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,1415980,0.2036,1,0,1,0,0,0,0,0
Minggir,Agribisnis,Mikro_Lv1,2722740,0.4939,4,2,2,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,2928851,0.5397,3,2,1,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,847240,0.0772,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,4920444,0.9823,3,2,1,1,1,1,3,1
Ngaglik,Agribisnis,Mikro_Lv1,4039749,0.7866,1,0,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv2,8254770,0.651,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2568226,0.4596,2,1,1,1,1,0,2,1
Pakem,Jasa,Mikro_Lv1,3041942,0.5649,3,1,2,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,3694992,0.71,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2937504,0.5417,3,1,2,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,3263725,0.6142,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2960834,0.5469,4,2,2,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv2,9364764,0.873,4,2,2,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,3015867,0.5591,2,1,1,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,1212060,0.1582,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4195451,0.8212,1,0,1,1,0,0,1,0
Berbah,Perdagangan,Mikro_Lv1,1857308,0.3016,3,1,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1596077,0.2436,2,1,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,4914507,0.981,3,2,1,1,0,0,1,0
Tempel,Jasa,Mikro_Lv2,8337295,0.6675,5,3,2,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,3750622,0.7224,1,0,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,2015731,0.3368,1,0,1,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,4019927,0.7822,1,1,0,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,3338877,0.6309,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4699631,0.9333,3,1,2,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,1849039,0.2998,3,2,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv2,7836605,0.5673,6,3,3,1,0,0,1,0
Depok,Agribisnis,Mikro_Lv1,1154856,0.1455,1,1,0,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3013058,0.5585,1,1,0,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,4829623,0.9621,3,1,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1881815,0.3071,1,1,0,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,3649202,0.6998,2,1,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,4455867,0.8791,2,1,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,4840470,0.9645,1,1,0,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,4520143,0.8934,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,1458012,0.2129,1,0,1,1,1,0,2,1
Kalasan,Perdagangan,Mikro_Lv1,1370375,0.1934,3,2,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4904001,0.9787,3,2,1,1,1,0,2,1
Sleman,Jasa,Mikro_Lv1,1818251,0.2929,2,1,1,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,2804426,0.5121,2,1,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv2,5103812,0.0208,5,3,2,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,3837372,0.7416,3,2,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,3584905,0.6855,2,1,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,1860929,0.3024,3,2,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,1529476,0.2288,2,1,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,1157082,0.146,1,1,0,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,4189562,0.8199,2,1,1,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv2,8654890,0.731,3,2,1,1,1,0,2,1
Ngaglik,Agribisnis,Mikro_Lv1,2116075,0.3591,1,0,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv2,5763963,0.1528,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3829903,0.74,1,1,0,1,1,0,2,1
Godean,Jasa,Mikro_Lv1,2006519,0.3348,3,1,2,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,528788,0.0064,4,2,2,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,2634811,0.4744,1,0,1,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,1922901,0.3162,1,1,0,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2092500,0.3539,1,1,0,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,4656312,0.9236,3,2,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2741496,0.4981,1,0,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,4447426,0.8772,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4818595,0.9597,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv4,26257460,0.0503,6,3,3,1,1,1,3,1
Mlati,Perdagangan,Mikro_Lv1,2910412,0.5356,2,1,1,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv2,9374226,0.8748,3,2,1,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,2506910,0.446,2,1,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2833329,0.5185,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,3348137,0.6329,2,1,1,0,0,0,0,0
Tempel,Agribisnis,Mikro_Lv1,2835932,0.5191,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,4868149,0.9707,4,2,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2129828,0.3622,2,1,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,2135434,0.3634,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4955441,0.9901,1,1,0,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv3,20060461,0.6707,6,3,3,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3497629,0.6661,1,1,0,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,2010933,0.3358,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,998559,0.1108,2,1,1,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv1,2463276,0.4363,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,811806,0.0693,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3898388,0.7552,2,1,1,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,1368029,0.1929,4,2,2,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,688317,0.0418,3,1,2,1,1,0,2,1
Pakem,Perdagangan,Mikro_Lv1,1086532,0.1303,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4161051,0.8136,1,1,0,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,4826567,0.9615,3,2,1,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,3810775,0.7357,1,0,1,1,0,0,1,0
Ngemplak,Agribisnis,Mikro_Lv1,3724033,0.7165,4,2,2,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,3855594,0.7457,1,1,0,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,1470490,0.2157,2,1,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,1465595,0.2146,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,1554215,0.2343,3,2,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,3404406,0.6454,3,2,1,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,3937724,0.7639,2,1,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv2,7431188,0.4862,6,4,2,1,1,0,2,1
Godean,Perdagangan,Mikro_Lv1,592099,0.0205,2,1,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv2,6984197,0.3968,3,2,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,3692306,0.7094,3,2,1,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,1977186,0.3283,1,0,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2672279,0.4827,3,2,1,1,1,1,3,1
Mlati,Jasa,Mikro_Lv1,2774886,0.5055,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4332014,0.8516,2,1,1,1,1,0,2,1
Berbah,Perdagangan,Mikro_Lv1,2960766,0.5468,1,1,0,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,4149310,0.811,1,1,0,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,1746135,0.2769,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4102030,0.8005,3,2,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,1657567,0.2572,3,2,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,4254169,0.8343,1,0,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4847295,0.9661,1,1,0,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,4347201,0.8549,3,1,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4872557,0.9717,2,1,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,796644,0.0659,4,2,2,1,0,1,2,1
Tempel,Perdagangan,Mikro_Lv1,4618266,0.9152,4,2,2,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,2295410,0.399,3,1,2,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,3456327,0.657,3,2,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,1629683,0.251,3,1,2,1,1,1,3,1
Berbah,Perdagangan,Mikro_Lv1,2561200,0.458,1,0,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,2524959,0.45,1,0,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,549028,0.0109,2,1,1,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv1,1141144,0.1425,2,1,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,902507,0.0894,3,2,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,1571099,0.238,3,1,2,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,3200908,0.6002,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2311572,0.4026,2,1,1,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv1,3740573,0.7201,1,0,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv2,5172588,0.0345,5,3,2,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,4019207,0.782,1,1,0,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,3667331,0.7039,2,1,1,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,1447503,0.2106,1,1,0,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,1504392,0.2232,1,1,0,1,1,0,2,1
Prambanan,Jasa,Mikro_Lv1,4076592,0.7948,3,2,1,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv1,3144524,0.5877,3,1,2,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,3148940,0.5887,2,1,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,4413799,0.8697,4,2,2,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,1722464,0.2717,3,1,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,4237779,0.8306,4,2,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,3640244,0.6978,1,1,0,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,2864529,0.5255,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,1636767,0.2526,3,1,2,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,4402958,0.8673,4,2,2,1,0,0,1,1
Depok,Jasa,Mikro_Lv1,1209490,0.1577,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2185909,0.3746,1,1,0,1,0,0,1,0
Sleman,Jasa,Mikro_Lv2,5543606,0.1087,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv2,6176641,0.2353,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4181036,0.818,2,1,1,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv1,840913,0.0758,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv2,7451550,0.4903,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,576420,0.017,1,1,0,1,0,0,1,0
Sleman,Agribisnis,Mikro_Lv1,4247316,0.8327,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,4268128,0.8374,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,792429,0.065,2,1,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,2946594,0.5437,1,0,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,2376068,0.4169,3,1,2,1,1,0,2,1
Depok,Jasa,Mikro_Lv2,6911011,0.3822,1,1,0,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,3704051,0.712,4,2,2,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,2492835,0.4429,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,1503438,0.223,3,1,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4406358,0.8681,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,958407,0.1019,3,2,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,1286012,0.1747,1,1,0,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,3691088,0.7091,1,1,0,1,1,0,2,1
Godean,Jasa,Mikro_Lv1,1609427,0.2465,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,1134966,0.1411,1,1,0,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,3352235,0.6338,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4574503,0.9054,3,2,1,1,0,0,1,0
Seyegan,Perdagangan,Mikro_Lv1,1645161,0.2545,2,1,1,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,1465933,0.2147,2,1,1,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,2992945,0.554,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3009321,0.5576,1,1,0,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,1618999,0.2487,3,2,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,1910166,0.3134,2,1,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv2,9074336,0.8149,1,1,0,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,4807030,0.9571,3,2,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,2280787,0.3957,4,2,2,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,768966,0.0598,3,2,1,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,2781578,0.507,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4212361,0.825,1,0,1,1,0,0,1,0
Mlati,Agribisnis,Mikro_Lv2,7549978,0.51,5,3,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,4651589,0.9226,1,1,0,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4526899,0.8949,3,1,2,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,1355193,0.19,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2174211,0.372,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,2377392,0.4172,1,0,1,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,1545391,0.2323,2,1,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3853704,0.7453,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4662403,0.925,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,2104211,0.3565,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4736429,0.9414,1,1,0,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,3146250,0.5881,3,1,2,1,0,0,1,0
Kalasan,Agribisnis,Mikro_Lv1,525394,0.0056,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,1135091,0.1411,2,1,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,2727370,0.495,4,2,2,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,1156568,0.1459,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3062556,0.5695,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,3917768,0.7595,2,1,1,1,1,0,2,1
Gamping,Perdagangan,Mikro_Lv1,4643593,0.9208,3,1,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,3183455,0.5963,3,2,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,680482,0.0401,3,1,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,3412780,0.6473,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv2,5721351,0.1443,2,1,1,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,1423680,0.2053,4,2,2,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv1,1964310,0.3254,4,2,2,0,0,0,0,0
Turi,Agribisnis,Mikro_Lv1,1193318,0.1541,1,0,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,4260091,0.8356,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,4106537,0.8015,2,1,1,1,1,0,2,1
Gamping,Perdagangan,Mikro_Lv1,2985335,0.5523,3,2,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,1647332,0.255,2,1,1,1,0,0,1,0
Prambanan,Jasa,Mikro_Lv1,740671,0.0535,4,2,2,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,3892468,0.7539,4,2,2,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,1285195,0.1745,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2491321,0.4425,2,1,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4503660,0.8897,1,0,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,3644641,0.6988,3,2,1,1,0,0,1,0
Gamping,Agribisnis,Mikro_Lv1,3663939,0.7031,2,1,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,3611727,0.6915,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1211039,0.158,2,1,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,4761224,0.9469,1,1,0,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,1310584,0.1801,4,2,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,1112382,0.1361,3,2,1,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,2411634,0.4248,1,0,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2075276,0.3501,4,2,2,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,2004316,0.3343,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,859462,0.0799,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2108015,0.3573,4,2,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,809589,0.0688,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4280276,0.8401,3,2,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,1305823,0.1791,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3752118,0.7227,1,1,0,1,1,1,3,1
Mlati,Perdagangan,Mikro_Lv1,2573064,0.4607,4,2,2,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv1,3569344,0.6821,2,1,1,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,2010041,0.3356,4,2,2,1,1,0,2,1
Pakem,Perdagangan,Mikro_Lv1,3013686,0.5586,4,2,2,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,4025571,0.7835,3,2,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,3812774,0.7362,2,1,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4899373,0.9776,3,2,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,3990739,0.7757,4,2,2,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv2,7726137,0.5452,3,1,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2541925,0.4538,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4808470,0.9574,2,1,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,659770,0.0355,3,1,2,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,954039,0.1009,4,2,2,1,0,1,2,1
Kalasan,Jasa,Mikro_Lv1,1662130,0.2583,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv2,8098652,0.6197,4,2,2,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,1778179,0.284,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,2938030,0.5418,3,1,2,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,562745,0.0139,2,1,1,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,2359561,0.4132,3,2,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,3366601,0.637,2,1,1,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,3559716,0.6799,1,0,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,2792435,0.5094,2,1,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,4431018,0.8736,1,1,0,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,904013,0.0898,4,2,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2246548,0.3881,4,2,2,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,4284175,0.8409,3,1,2,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,2940592,0.5424,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,1999537,0.3332,3,2,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,4153773,0.8119,1,1,0,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv2,6479154,0.2958,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4380221,0.8623,1,1,0,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,1489656,0.2199,1,0,1,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,3881053,0.7513,2,1,1,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv2,5778074,0.1556,2,1,1,1,0,0,1,0
Minggir,Perdagangan,Mikro_Lv1,4804587,0.9566,1,1,0,1,0,0,1,1
Minggir,Jasa,Mikro_Lv2,8350236,0.67,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv4,25319109,0.0128,13,7,6,1,1,0,2,1
Depok,Agribisnis,Mikro_Lv1,4670034,0.9267,3,2,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,2000315,0.3334,3,2,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,622793,0.0273,1,1,0,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,2692515,0.4872,4,2,2,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,2304311,0.401,3,2,1,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,4719986,0.9378,2,1,1,1,1,0,2,1
Prambanan,Perdagangan,Mikro_Lv1,1774182,0.2832,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3562098,0.6805,3,2,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1369815,0.1933,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1866449,0.3037,1,1,0,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4014990,0.7811,1,0,1,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,4415345,0.8701,1,0,1,0,0,0,0,0
Moyudan,Perdagangan,Kecil,145821384,0.0509,27,14,13,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,3778665,0.7286,3,2,1,1,0,0,1,0
Seyegan,Agribisnis,Mikro_Lv1,564761,0.0144,4,2,2,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,4583231,0.9074,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,4780473,0.9512,1,1,0,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,1603523,0.2452,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,1436197,0.208,1,1,0,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,4215245,0.8256,3,2,1,1,0,0,1,1
Tempel,Jasa,Mikro_Lv1,2074731,0.3499,2,1,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,1918723,0.3153,2,1,1,1,1,1,3,1
Kalasan,Perdagangan,Mikro_Lv1,1435934,0.208,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3221921,0.6049,3,2,1,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,3856068,0.7458,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4893170,0.9763,3,1,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3398506,0.6441,3,2,1,1,0,0,1,0
Sleman,Jasa,Mikro_Lv2,8285395,0.6571,6,4,2,1,0,0,1,1
