kapanewon,sektor_usaha,skala_usaha,omset_per_bulan,omset_pct_dalam_skala,tenaga_kerja_total,tenaga_kerja_laki,tenaga_kerja_perempuan,punya_whatsapp,punya_instagram,punya_website,digital_score,is_go_online
Turi,Jasa,Mikro_Lv1,1734217,0.2743,1,0,1,1,1,0,2,1
Godean,Perdagangan,Mikro_Lv1,785800,0.0635,1,0,1,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,2835257,0.5189,1,1,0,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,2506809,0.446,3,1,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,4300344,0.8445,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1543160,0.2318,4,2,2,1,0,1,2,1
Turi,Perdagangan,Mikro_Lv1,4596620,0.9104,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4613460,0.9141,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4470914,0.8824,4,2,2,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv1,2477715,0.4395,3,1,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,1354800,0.19,2,1,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,613823,0.0253,2,1,1,0,0,0,0,0
Pakem,Agribisnis,Mikro_Lv1,3404798,0.6455,3,2,1,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,3225729,0.6057,4,2,2,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,2408685,0.4242,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2200812,0.378,4,2,2,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,1166620,0.1481,3,2,1,1,0,0,1,0
Prambanan,Jasa,Mikro_Lv1,3342553,0.6317,4,2,2,1,0,1,2,1
Sleman,Perdagangan,Mikro_Lv1,2525774,0.4502,3,2,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,2811337,0.5136,4,2,2,1,1,0,2,1
Tempel,Agribisnis,Mikro_Lv1,4917858,0.9817,4,2,2,1,0,0,1,0
Sleman,Jasa,Mikro_Lv2,5751174,0.1502,4,2,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4758998,0.9464,1,1,0,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,1252886,0.1673,3,2,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,730009,0.0511,1,1,0,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,1767538,0.2817,3,2,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4535966,0.8969,2,1,1,1,0,0,1,0
Berbah,Jasa,Mikro_Lv2,9446719,0.8893,3,2,1,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,3709793,0.7133,3,1,2,1,1,0,2,1
Tempel,Jasa,Mikro_Lv2,6317212,0.2634,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1482439,0.2183,1,1,0,1,0,0,1,0
Pakem,Jasa,Mikro_Lv1,1903643,0.3119,3,1,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,2490486,0.4423,4,2,2,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,656456,0.0348,1,0,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv4,46403432,0.8561,5,3,2,1,1,0,2,1
Seyegan,Jasa,Mikro_Lv1,4580982,0.9069,2,1,1,1,0,0,1,0
Seyegan,Agribisnis,Mikro_Lv1,1447245,0.2105,2,1,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv2,8702888,0.7406,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,2611850,0.4693,1,1,0,0,0,0,0,0
Seyegan,Agribisnis,Mikro_Lv1,4497261,0.8883,3,2,1,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,2613188,0.4696,3,1,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,1653544,0.2563,4,2,2,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,811840,0.0693,1,0,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,4023006,0.7829,2,1,1,0,0,0,0,0
Berbah,Agribisnis,Mikro_Lv1,3955551,0.7679,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2722740,0.4939,4,2,2,1,1,0,2,1
Kalasan,Perdagangan,Mikro_Lv1,4625168,0.9167,1,1,0,1,1,0,2,1
Berbah,Perdagangan,Mikro_Lv1,3715951,0.7147,3,2,1,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,3714242,0.7143,3,2,1,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,1841241,0.2981,4,2,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv2,9636720,0.9273,3,2,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,2605149,0.4678,1,1,0,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,2566375,0.4592,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv3,10834657,0.0556,5,3,2,1,1,1,3,1
Cangkringan,Perdagangan,Mikro_Lv1,4515382,0.8923,3,1,2,1,1,0,2,1
Seyegan,Jasa,Mikro_Lv1,2960834,0.5469,4,2,2,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv2,9364764,0.873,4,2,2,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,3015867,0.5591,2,1,1,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,1212060,0.1582,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4195451,0.8212,1,0,1,1,0,0,1,0
Berbah,Perdagangan,Mikro_Lv1,1857308,0.3016,3,1,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1596077,0.2436,2,1,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,4914507,0.981,3,2,1,1,0,0,1,0
Tempel,Jasa,Mikro_Lv2,8337295,0.6675,5,3,2,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,3750622,0.7224,1,0,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,2015731,0.3368,1,0,1,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,4019927,0.7822,1,1,0,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,3338877,0.6309,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4699631,0.9333,3,1,2,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,1849039,0.2998,3,2,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv2,7836605,0.5673,6,3,3,1,0,0,1,0
Depok,Agribisnis,Mikro_Lv1,1154856,0.1455,1,1,0,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3013058,0.5585,1,1,0,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,4829623,0.9621,3,1,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1881815,0.3071,1,1,0,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,3649202,0.6998,2,1,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,4455867,0.8791,2,1,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,4840470,0.9645,1,1,0,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,4520143,0.8934,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,1458012,0.2129,1,0,1,1,1,0,2,1
Kalasan,Perdagangan,Mikro_Lv1,1370375,0.1934,3,2,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4904001,0.9787,3,2,1,1,1,0,2,1
Sleman,Jasa,Mikro_Lv1,1818251,0.2929,2,1,1,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,2804426,0.5121,2,1,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv2,5103812,0.0208,5,3,2,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,3837372,0.7416,3,2,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,3584905,0.6855,2,1,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,1860929,0.3024,3,2,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,1529476,0.2288,2,1,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,1157082,0.146,1,1,0,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,4189562,0.8199,2,1,1,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv2,8654890,0.731,3,2,1,1,1,0,2,1
Ngaglik,Agribisnis,Mikro_Lv1,2116075,0.3591,1,0,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv2,5763963,0.1528,3,2,1,1,1,1,3,1
Minggir,Perdagangan,Mikro_Lv1,2486522,0.4414,4,2,2,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,2006519,0.3348,3,1,2,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,528788,0.0064,4,2,2,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,2634811,0.4744,1,0,1,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,1922901,0.3162,1,1,0,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2092500,0.3539,1,1,0,1,0,0,1,1
Ngemplak,Agribisnis,Mikro_Lv1,3363474,0.6363,2,1,1,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,2741496,0.4981,1,0,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,4447426,0.8772,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4818595,0.9597,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv4,26257460,0.0503,6,3,3,1,1,1,3,1
Mlati,Perdagangan,Mikro_Lv1,2910412,0.5356,2,1,1,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv2,9374226,0.8748,3,2,1,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,2506910,0.446,2,1,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,2833329,0.5185,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,3348137,0.6329,2,1,1,0,0,0,0,0
Tempel,Agribisnis,Mikro_Lv1,2835932,0.5191,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,4868149,0.9707,4,2,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2129828,0.3622,2,1,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,2135434,0.3634,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4955441,0.9901,1,1,0,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv3,20060461,0.6707,6,3,3,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3497629,0.6661,1,1,0,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,2010933,0.3358,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,998559,0.1108,2,1,1,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv1,2463276,0.4363,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,811806,0.0693,3,2,1,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv1,3898388,0.7552,2,1,1,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,1368029,0.1929,4,2,2,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,688317,0.0418,3,1,2,1,1,0,2,1
Pakem,Perdagangan,Mikro_Lv1,1086532,0.1303,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4161051,0.8136,1,1,0,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,4826567,0.9615,3,2,1,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,3810775,0.7357,1,0,1,1,0,0,1,0
Ngemplak,Agribisnis,Mikro_Lv1,3724033,0.7165,4,2,2,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,3855594,0.7457,1,1,0,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,1470490,0.2157,2,1,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,1465595,0.2146,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,1554215,0.2343,3,2,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,3404406,0.6454,3,2,1,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,3937724,0.7639,2,1,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv2,7431188,0.4862,6,4,2,1,1,0,2,1
Godean,Perdagangan,Mikro_Lv1,592099,0.0205,2,1,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv2,6984197,0.3968,3,2,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,3692306,0.7094,3,2,1,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,1977186,0.3283,1,0,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2672279,0.4827,3,2,1,1,1,1,3,1
Mlati,Jasa,Mikro_Lv1,2774886,0.5055,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4332014,0.8516,2,1,1,1,1,0,2,1
Berbah,Perdagangan,Mikro_Lv1,2960766,0.5468,1,1,0,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,4149310,0.811,1,1,0,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,1746135,0.2769,2,1,1,1,1,0,2,1
Ngemplak,Perdagangan,Mikro_Lv1,1101766,0.1337,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,2059454,0.3465,3,2,1,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv2,7804910,0.561,3,2,1,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv1,783588,0.063,4,2,2,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,2126747,0.3615,2,1,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,4016590,0.7815,1,1,0,1,0,0,1,0
Tempel,Agribisnis,Mikro_Lv1,3226779,0.606,3,2,1,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,2123470,0.3608,3,2,1,1,1,1,3,1
Ngaglik,Perdagangan,Mikro_Lv2,8209852,0.642,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4767162,0.9483,3,2,1,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,4041142,0.7869,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2122817,0.3606,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,2768985,0.5042,1,0,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,1975178,0.3278,4,2,2,1,1,1,3,1
Gamping,Perdagangan,Mikro_Lv1,3497555,0.6661,2,1,1,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,3349564,0.6332,4,2,2,1,1,0,2,1
Seyegan,Jasa,Mikro_Lv1,3200908,0.6002,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2102443,0.3561,1,0,1,1,1,0,2,1
Berbah,Perdagangan,Mikro_Lv1,3740573,0.7201,1,0,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3696661,0.7104,3,2,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,1496698,0.2215,1,1,0,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2886351,0.5303,2,1,1,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,3590105,0.6867,3,1,2,1,1,0,2,1
Mlati,Jasa,Mikro_Lv1,2413690,0.4253,2,1,1,1,1,0,2,1
Prambanan,Jasa,Mikro_Lv1,4076592,0.7948,3,2,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3854642,0.7455,1,1,0,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,3148940,0.5887,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,3091667,0.5759,3,1,2,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,1722464,0.2717,3,1,2,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,800974,0.0669,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv2,9862890,0.9726,6,3,3,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,1629695,0.251,1,0,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv2,6683139,0.3366,1,0,1,1,0,0,1,1
Depok,Perdagangan,Mikro_Lv1,4137761,0.8084,1,0,1,1,0,0,1,1
Depok,Jasa,Mikro_Lv1,1209490,0.1577,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2501469,0.4448,2,1,1,1,1,0,2,1
Pakem,Perdagangan,Mikro_Lv1,3107851,0.5795,1,1,0,1,0,0,1,0
Prambanan,Jasa,Mikro_Lv1,605635,0.0235,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4181036,0.818,2,1,1,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,1574930,0.2389,2,1,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,2667233,0.4816,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4480797,0.8846,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,4445743,0.8768,3,2,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,4268128,0.8374,3,2,1,1,1,0,2,1
Kalasan,Agribisnis,Mikro_Lv1,4488330,0.8863,2,1,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,2946594,0.5437,1,0,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,3667190,0.7038,3,2,1,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,2488034,0.4418,4,2,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,4794155,0.9543,4,2,2,1,1,0,2,1
Seyegan,Perdagangan,Mikro_Lv1,2621879,0.4715,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1637013,0.2527,3,2,1,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,4400270,0.8667,2,1,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,4406358,0.8681,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,958407,0.1019,3,2,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,1286012,0.1747,1,1,0,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,3691088,0.7091,1,1,0,1,1,0,2,1
Godean,Jasa,Mikro_Lv1,1609427,0.2465,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,1134966,0.1411,1,1,0,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,1552493,0.2339,4,2,2,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,2749750,0.4999,1,1,0,0,0,0,0,0
Turi,Jasa,Mikro_Lv2,5422933,0.0846,6,3,3,0,0,0,0,0
Kalasan,Agribisnis,Mikro_Lv2,7138902,0.4278,5,2,3,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,1254899,0.1678,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4414988,0.87,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,3770054,0.7267,4,2,2,1,1,0,2,1
Ngemplak,Perdagangan,Mikro_Lv1,1725332,0.2723,3,1,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,4279109,0.8398,3,2,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,3870323,0.749,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,1256168,0.168,2,1,1,1,0,0,1,0
Berbah,Perdagangan,Mikro_Lv1,2199765,0.3777,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3110459,0.5801,4,2,2,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,583521,0.0186,3,1,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3496972,0.666,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2232030,0.3849,4,2,2,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,4526899,0.8949,3,1,2,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,1355193,0.19,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2174211,0.372,3,2,1,1,1,0,2,1
Godean,Perdagangan,Mikro_Lv1,2377392,0.4172,1,0,1,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,1545391,0.2323,2,1,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3853704,0.7453,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4662403,0.925,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,2104211,0.3565,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4736429,0.9414,1,1,0,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,3146250,0.5881,3,1,2,1,0,0,1,0
Kalasan,Agribisnis,Mikro_Lv1,525394,0.0056,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,1135091,0.1411,2,1,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,2727370,0.495,4,2,2,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,1156568,0.1459,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3062556,0.5695,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,3917768,0.7595,2,1,1,1,1,0,2,1
Gamping,Perdagangan,Mikro_Lv1,4643593,0.9208,3,1,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,3183455,0.5963,3,2,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,680482,0.0401,3,1,2,1,0,1,2,1
Sleman,Perdagangan,Mikro_Lv1,918100,0.0929,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv2,5786270,0.1573,6,3,3,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2828040,0.5173,3,2,1,1,1,0,2,1
Cangkringan,Perdagangan,Mikro_Lv1,1558103,0.2351,3,2,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1193318,0.1541,1,0,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,4260091,0.8356,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,4106537,0.8015,2,1,1,1,1,0,2,1
Gamping,Perdagangan,Mikro_Lv1,2985335,0.5523,3,2,1,1,1,1,3,1
Seyegan,Jasa,Mikro_Lv1,3978879,0.7731,2,1,1,1,1,0,2,1
Kalasan,Perdagangan,Mikro_Lv1,952822,0.1006,2,1,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,2032202,0.3405,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2491321,0.4425,2,1,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,1516895,0.226,2,1,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,3644641,0.6988,3,2,1,0,0,0,0,0
Ngemplak,Agribisnis,Mikro_Lv1,1501734,0.2226,1,0,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv1,3611727,0.6915,4,2,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,1527035,0.2282,4,2,2,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv1,3533196,0.674,1,0,1,1,1,0,2,1
Kalasan,Perdagangan,Mikro_Lv1,4391809,0.8648,3,1,2,1,1,0,2,1
Turi,Jasa,Mikro_Lv1,2029157,0.3398,3,2,1,0,0,0,0,0
Minggir,Agribisnis,Mikro_Lv1,1360022,0.1911,3,1,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2075276,0.3501,4,2,2,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,3272541,0.6161,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,859462,0.0799,3,2,1,1,1,0,2,1
Godean,Jasa,Mikro_Lv2,6845046,0.369,2,1,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,3601536,0.6892,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4280276,0.8401,3,2,1,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv1,1620982,0.2491,3,1,2,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv2,5863376,0.1727,5,3,2,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv1,3575080,0.6834,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4513199,0.8918,3,1,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,4680745,0.9291,1,0,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3026459,0.5614,4,2,2,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,2497832,0.444,1,1,0,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv2,8312774,0.6626,6,3,3,1,0,0,1,0
Cangkringan,Jasa,Mikro_Lv1,542491,0.0094,4,2,2,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,2228653,0.3841,2,1,1,0,0,0,0,0
Sleman,Agribisnis,Mikro_Lv2,7726137,0.5452,3,1,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv2,8484591,0.6969,5,3,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4808470,0.9574,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4361675,0.8582,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2920511,0.5379,3,2,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,4556817,0.9015,1,0,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,2116900,0.3593,1,1,0,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,4838695,0.9642,4,2,2,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,2815963,0.5147,4,2,2,0,0,0,0,0
Prambanan,Agribisnis,Mikro_Lv1,4704335,0.9343,2,1,1,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,4568100,0.904,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3366601,0.637,2,1,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,1846965,0.2993,1,1,0,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,2689545,0.4866,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2935678,0.5413,1,1,0,1,1,0,2,1
Minggir,Perdagangan,Mikro_Lv1,3707314,0.7127,1,0,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,2246548,0.3881,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,2287059,0.3971,1,0,1,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,4056856,0.7904,1,1,0,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,795151,0.0656,3,1,2,1,1,0,2,1
Ngemplak,Perdagangan,Mikro_Lv1,3643560,0.6986,4,2,2,0,0,0,0,0
Berbah,Agribisnis,Mikro_Lv1,2527805,0.4506,1,1,0,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,4131062,0.8069,2,1,1,1,1,0,2,1
Turi,Jasa,Mikro_Lv1,4431684,0.8737,2,1,1,1,1,1,3,1
